mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_n_estimators,param_oob_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.292603588104248,0.06776065929649239,0.0705418586730957,0.008022556364018623,None,5,sqrt,50,False,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 50, 'oob_score': False}",0.8617681068012194,0.8615315883527804,0.8616892673184063,0.8608745926626721,0.8616104278355934,0.8614947965941344,0.0003199670189262116,77,0.8619980552927573,0.8619980552927573,0.8613936192578576,0.8609468621885841,0.8620637548617681,0.8616800693787449,0.0004402479047907527
2.7869630336761473,0.06793983164464193,0.08499336242675781,0.013262672576506063,None,5,sqrt,50,True,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 50, 'oob_score': True}",0.8617681068012194,0.8615315883527804,0.8616892673184063,0.8608745926626721,0.8616104278355934,0.8614947965941344,0.0003199670189262116,77,0.8619980552927573,0.8619980552927573,0.8613936192578576,0.8609468621885841,0.8620637548617681,0.8616800693787449,0.0004402479047907527
4.119904947280884,0.09430086138304633,0.15856966972351075,0.0415547852129782,None,5,sqrt,100,False,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'oob_score': False}",0.861741826973615,0.861505308525176,0.861741826973615,0.8616629874908021,0.8616104278355934,0.8616524755597602,8.888644236984655e-05,69,0.8620111952065594,0.8621294544307789,0.8614724587406707,0.8614330389992642,0.8619980552927573,0.8618088405340061,0.0002945920615492735
5.268326139450073,0.15811512001007194,0.15643887519836425,0.029196840568069322,None,5,sqrt,100,True,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 100, 'oob_score': True}",0.861741826973615,0.861505308525176,0.861741826973615,0.8616629874908021,0.8616104278355934,0.8616524755597602,8.888644236984655e-05,69,0.8620111952065594,0.8621294544307789,0.8614724587406707,0.8614330389992642,0.8619980552927573,0.8618088405340061,0.0002945920615492735
6.593687057495117,0.11151415867577988,0.2274454116821289,0.009202381274631582,None,5,sqrt,150,False,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 150, 'oob_score': False}",0.8616367076631978,0.8614790286975718,0.8619257857668454,0.861899505939241,0.8617681068012194,0.861741826973615,0.00016703719733071227,65,0.8621228844738779,0.8622608535688006,0.8615710080941869,0.8616695574477031,0.8619586355513508,0.8619165878271838,0.0002620284635837784
7.991949987411499,0.1125065332416621,0.2610490322113037,0.05871908762356595,None,5,sqrt,150,True,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 150, 'oob_score': True}",0.8616367076631978,0.8614790286975718,0.8619257857668454,0.861899505939241,0.8617681068012194,0.861741826973615,0.00016703719733071227,65,0.8621228844738779,0.8622608535688006,0.8615710080941869,0.8616695574477031,0.8619586355513508,0.8619165878271838,0.0002620284635837784
9.43270435333252,0.359435060720441,0.3482510566711426,0.02830379710201945,None,5,sqrt,200,False,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200, 'oob_score': False}",0.8616104278355934,0.861505308525176,0.8616892673184063,0.8615841480079891,0.8615578681803847,0.8615894039735099,6.0842199636229177e-05,73,0.8619454956375486,0.8621754441290865,0.8613804793440555,0.8613607694733523,0.8617155471460107,0.8617155471460107,0.00031702339747307403
12.24110941886902,0.1451522975053972,0.3242366790771484,0.03202655287404811,None,5,sqrt,200,True,"{'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 200, 'oob_score': True}",0.8616104278355934,0.861505308525176,0.8616892673184063,0.8615841480079891,0.8615578681803847,0.8615894039735099,6.0842199636229177e-05,73,0.8619454956375486,0.8621754441290865,0.8613804793440555,0.8613607694733523,0.8617155471460107,0.8617155471460107,0.00031702339747307403
2.520511817932129,0.13942610284893125,0.08496479988098145,0.018525854683838553,None,5,log2,50,False,"{'class_weight': None, 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 50, 'oob_score': False}",0.8617681068012194,0.8615315883527804,0.8616892673184063,0.8608745926626721,0.8616104278355934,0.8614947965941344,0.0003199670189262116,77,0.8619980552927573,0.8619980552927573,0.8613936192578576,0.8609468621885841,0.8620637548617681,0.8616800693787449,0.0004402479047907527
2.961964988708496,0.04739590330645923,0.06975593566894531,0.006619307101517013,None,5,log2,50,True,"{'class_weight': None, 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 50, 'oob_score': True}",0.8617681068012194,0.8615315883527804,0.8616892673184063,0.8608745926626721,0.8616104278355934,0.8614947965941344,0.0003199670189262116,77,0.8619980552927573,0.8619980552927573,0.8613936192578576,0.8609468621885841,0.8620637548617681,0.8616800693787449,0.0004402479047907527
4.626122331619262,0.1280938538455348,0.1655874252319336,0.02061589043599253,None,5,log2,100,False,"{'class_weight': None, 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 100, 'oob_score': False}",0.861741826973615,0.861505308525176,0.861741826973615,0.8616629874908021,0.8616104278355934,0.8616524755597602,8.888644236984655e-05,69,0.8620111952065594,0.8621294544307789,0.8614724587406707,0.8614330389992642,0.8619980552927573,0.8618088405340061,0.0002945920615492735
